name,value
MIN_ATTACK,MinATK
MAX_ATTACK,MaxATK
DEFEND,DEF
PHYSC_DEF,P.RES
MAGIC_DEF,M.RES
HIT,ACC
DEHIT,EVA
CRIT,Crit
DECRIT,FOR
MP_RECOVER,ฟื้นฟูMP
CUR_HP,HPปัจจุบัน
CUR_MP,MPปัจจุบัน
ATTACK_ADD,ATKอัป
HP_ADD,HPอัป
HIT_ADD,ACCอัป
DEFEND_ADD,DEFอัป
DECRIT_ADD,FORอัป
DEHIT_ADD,EVAอัป
CRIT_ADD,Critอัป
CRIT_DAMAGE_ADD,CritDMGอัป
DRAIN_HP,ดูดเลือด
DEFEND_IGNORE,DEFPEN
PHYSC_DEF_IGNORE,P.PEN
MAGIC_DEF_IGNORE,M.PEN
PHYSC_DEF_ADD,P.RESอัป
MAGIC_DEF_ADD,M.RESอัป
DEBUFF_RESIST,ต้านทานสภาวะ
HP_RECOVER,ฟื้นฟูHP
BOUNCE_RATE,สะท้อนDMG
EXP_ADD,ได้รับEXP
EXP,EXP
VIP_EXP,VIPEXP
COIN_ADD,เหรียญที่ได้
COIN,เหรียญ
GOLD,เพชร
MEDAL,ผลงาน
FUSION,ค่าหลอม
ESSENCE,เสริมพลัง
GEM_TICKET,ม้วนพลอย
PRESTIGE,ชื่อเสียง
DEBRIS,ชิ้นส่วนศักดิ์สิทธิ์
SUMMON_SCORE,แต้ม
HONOR,เกียรติ
STAR_STONE,แซฟไฟร์
HIGH_QUALITY_RATE,ดรอปอุปกรณ์
ARMOR_ATTR_PART1,<size=30><color=#FFFF00>คุณสมบัติพื้นฐาน:</color></size>
ARMOR_ATTR_PART1_ITEM,<size=25><color=#FFFFFF>{text}</color></size>
ARMOR_ATTR_PART2,<size=30><color=#FFFF00>คุณสมบัติเสริม:</color></size>
ARMOR_ATTR_PART2_ITEM,<size=25><color=#FF882C>{text}</color></size>
ARMOR_ATTR_PART3,<size=30><color=#FF0000>คุณสมบัติเครื่องราง:</color></size>
ARMOR_ATTR_PART3_ITEM,<size=25><color=#FF0000>{text}</color></size>
TIME_SECOND,วิ
TIME_MINUTE,น.
TIME_HOUR,ชม.
STRENGTHEN_LEVEL_MAX,Lv.เสริมพลังไม่อาจสูงกว่าLv.นางฟ้าได้
CONFIRM_INHERIT_AND_REPLACE_ARMOR,"เจ้าต้องการโอนถ่ายและแทนที่ด้วย<color=#00ff00>{name}</color>ไหม?(Lv.เสริมพลัง,คุณสมบัติเครื่องรางและพลอยจะคงเดิมหลังการโอนถ่าย)"
ARMOR_FULL,อุปกรณ์เต็มแล้ว
HERO_FULL_IN_BATTLE,เจ้าได้ใช้จำนวนสูงสุดของการลงนางฟ้าแล้ว
HERO_IN_ADVENTURE,นางฟ้ากำลังผจญภัยอยู่ไม่สามารถต่อสู้ได้
XILIAN_ATRRIBUTE_ONLY_ONE,อุปกรณ์ที่ต่ำกว่าระดับน้ำเงินไม่สามารถตีบวกได้
GEM_TICKET_NOT_ENOUGH,ม้วนพลอยไม่พอ
GEM_SLOT_OPEN_REQUEST,ใช้{cost}เพื่อปลดล็อกช่องพลอยไหม？
BAG_ADD_CAPACITY,ใช้100เพชรเพื่อขยายช่องในกระเป๋า10ช่อง
SELL_GOODS,รีไซเคิล1ไอเทมเพื่อรับเหรียญ*{price}เจ้าสามารถเก็บไอเทมไว้เป็นที่ระลึกได้เจ้าแน่ใจไหมที่จะรีไซเคิลไหม?
GEM_PART,ช่องพลอย
WIN_RATE_NOT_ENOUGH,อัตราชนะต่ำไป
ALREADY_IN_TARGET_DUNGEON,อยู่ในดันเจี้ยนเป้าหมายแล้ว
ZHU_WU,มือหลัก
TOU_KUI,หมวก
FU_SHOU,มือรอง
XIONG_JIA,ชุดเกราะ
JIE_ZI,แหวน
HU_TUI,กางเกง
HU_SHOU,ปลอกแขน
YAO_DAI,เข็มขัด
XIANG_LIAN,สร้อย
XIE_ZI,รองเท้า
SUMMON_REWARD_LEFT,การันตีเมื่ออัญเชิญ{0}ครั้ง
WHITE,ขาว
GREEN,เขียว
BLUE,น้ำเงิน
PURPLE,ม่วง
ORANGE,ส้ม
RED,แดง
SUMMON_FREE_COUNT,โอกาสฟรี({0}/{1})
SUMMON_BUTTON_LABEL,อัญเชิญ{0}ครั้ง
NOT_ENOUGH,ไม่พอ
BATTLE_REPORT_ENEMY_APPEAR,"พบศัตรู!Lv.{level},{name},HP:{hp}"
BATTLE_REPORT_VICTORY,ชัยชนะ!
BATTLE_REPORT_DEFEAT,แพ้!
BATTLE_REPORT_AWARD,ได้รับ{name}*{count}
BATTLE_REPORT_SEARCH_ENEMY,สำรวจ
BATTLE_REPORT_ROUND_BEGIN,เริ่มรอบ{count}
ARENA_TARGET_USER_ERROR,ข้อมูลผู้เล่นเป้าหมายผิดพลาด
ARENA_REPORT_SUBTITLE_1,"ท้าดวลโดย{0},และ{1}.{2}"
ARENA_REPORT_SUBTITLE_2,"ท้าดวล{0},และ{1}.{2}"
ARENA_RANK,อันดับ
CONFIRM_SIGN_UP_HONOR_ARENA,เจ้าแน่ใจที่เจ้าเข้าร่วมรอบคัดเลือกโดยทีมที่มีตอนนี้ไหม?เจ้าไม่สามารถรีเซ็ตทีมของเจ้าระหว่างรอบคัดเลือกได้
NOT_CHANGE,ไม่เปลี่ยน
ARENA_SHOP_GOODS_DATA_ERROR,ข้อมูลไอเทมผิดพลาด
ARENA_SHOP_GOODS_BUY_COUNT_LIMIT,การซื้อถึงขีดจำกัดแล้วเจ้าสามารถซื้อได้เพียง50ชิ้นเท่านั้นต่อครั้ง
SUCCESS_BUY,ซื้อแล้ว
REACH_MAX_BAG_ARMOR_CAPACITY,กระเป๋าของคุณเต็มทำให้คุณไม่ได้รับอุปกรณ์ชิ้นใหม่
STILL_FIGHT,สู้ต่อไป
LEFT_TIME,คงเหลือ
COST_TIME,ครั้งที่ใช้
HERO_STATE_FREE,ออโต้
HERO_STATE_BATTLE,ใช้งาน
HERO_STATE_ADVENTURE,ผจญภัย
ADVENTURE_QUEUE_FULL,คุณมีตัวละครนางฟ้าถึงขีดสุดแล้วไม่สามารถออกผจญภัยได้ตอนนี้
DAILY_ADVENTURE_TIMES_EMPTY,เจ้าได้ใช้โอกาสท้าดวลของวันนี้หมดแล้ว
ADVENTURE_SPEED_CONFIRM,ใช้{cost}เพชรเพื่อเสร็จสิ้นการผจญภัยนี้ทันที?
ADVENTURE_CANCEL_CONFIRM,แน่ใจรึที่จะออกจากการผจญภัย?เจ้าจะไม่ได้รับรางวัลถ้าเจ้าออกจากการผจญภัย
ARENA_CHALLENGE_REFRESH_SUCC,รีเฟรชรายการ
WU_JIANG,นักรบ
MOU_SHI,นักเวท
GONG_JIANG,นักธนู
WU_JIANG_DESC,นักรบ
MOU_SHI_DESC,นักเวท
GONG_JIANG_DESC,นักธนู
ARENA_LEFT_CHALLENGE_COUNT_NOT_ENCOUGH,เจ้าได้ใช้จำนวนการท้าดวลของวันนี้หมดแล้ว
ARMOR_CAN_DEVOUR_EMPTY,ไม่มีอุปกรณ์ที่นำมาใช้ได้อีก
SKILL_CONTINER_UNSELECT,เจ้าไม่ได้เลือกช่องสกิล
HERO_UNSELECT,โปรดเลือก1เทพธิดา
SPECIAL_ADVENTURE_CHANGE,แจ็คพอตแตก!ยินดีด้วยที่ได้รับ{star}ดาวผู้ท้าประลอง{name}ในสนามรบเข้าสู่การผจญภัยตอนนี้ก่อนที่จะหายไปใน{time}
USER_INTRODUCTION_DEFAULT,เจ้านี้ช่างขี้เกียจนัก...
USER_GUILD_NAME_DEFAULT,ไม่มีกิลด์
SIGN_IN_TITLE,ล็อกอินทุกวัน
SIGN_IN_BUBBLE_TIPS,ล็อกอินทุกวันเพื่อรับรางวัลรีเฟรชทุกวันเวลา00:00
SIGN_IN_MAKE_UP_ALERT,ใช้{cost}เพชรเพื่อประทับตราในวันที่เจ้าพลาดล็อกอินไปและรับรางวัล
SIGN_IN_TODAY_IS_ENDING,จะวันพรุ่งนี้แล้วโปรดลองใหม่ภายหลัง
GODDESS_BLESS_TITLE,พรนางฟ้า
GODDESS_BLESS_SUBTITLE,AngelBless
GODDESS_BLESS_DESC_TITLE_2025,พรของเทพธิดาสร้างโลก
GODDESS_BLESS_DESC_TITLE_2023,พรของเทพธิดาแห่งการเก็บเกี่ยว
GODDESS_BLESS_DESC_TITLE_2019,พรของเทพธิดาแห่งการแก้แค้น
GODDESS_BLESS_DESC_TITLE_2014,พรของเทพธิดาแห่งความสำเร็จ
GODDESS_BLESS_DESC_TITLE_2012,พรของเทพธิดาแห่งดินแดน
GODDESS_BLESS_DESC_TITLE_2011,พรของเทพธิดาแห่งท้องฟ้า
GODDESS_BLESS_DESC_TITLE_2016,พรของวาลคิรี
GODDESS_BLESS_DESC_TYPE_0,ได้รับเหรียญ
GODDESS_BLESS_DESC_TYPE_1,ได้รับEXP
GODDESS_BLESS_DESC_TYPE_2,ค่าหลอม
GODDESS_BLESS_DESC_TYPE_3,อัตราการได้รับอุปกรณ์
GODDESS_BLESS_DESC_TYPE_4,รางวัลต่อสู้ด่วน
GODDESS_BLESS_DESC_TYPE_5,ม้วนต่อสู้ด่วนจำกัด
ACTIVITY_NEWBIE_TITLE,กิจกรรมหน้าใหม่
ACTIVITY_NEWBIE_TAB_TRIAL_TITLE,ทดลอง7วัน
ACTIVITY_NEWBIE_TAB_TRIAL_SUBTITLE,ทดลอง7วัน
ACTIVITY_NEWBIE_TAB_LOGIN_TITLE,ล็อกอิน7วัน
ACTIVITY_NEWBIE_TAB_LOGIN_SUBTITLE,ล็อกอิน7วัน
ACTIVITY_NEWBIE_TAB_BUNDLE_TITLE,แพ็คหน้าใหม่
ACTIVITY_NEWBIE_TAB_BUNDLE_SUBTITLE,กิจกรรมหน้าใหม่
ACTIVITY_NEWBIE_TIME_REMAIN_LABEL,เวลาที่เหลือ
ACTIVITY_NEWBIE_TIME_REMAIN,{day}วัน{hour}ชม.{min}น.
ACTIVITY_NEWBIE_ALERT_NOT_OPENED,ใช้งานไม่ได้
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_0,ของขวัญรายวัน
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_1,เสร็จสิ้นดันเจี้ยน
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_2,เลเวลอัป
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_4,ต่อสู้ด่วน
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_5,ท้าดวล
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_6,เสริมแกร่งอุปกรณ์
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_7,บอสโลก
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_8,หลอมอุปกรณ์
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_9,การสร้างอุปกรณ์
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_10,นางฟ้าปลุกพลัง
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_11,อัญเชิญนางฟ้า
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_12,หอลอยฟ้า
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_13,ฝึกฝนนางฟ้า
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_14,เพิ่มCR
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_15,เทพธิดาขั้นสูง
ACTIVITY_NEWBIE_TRIAL_TASK_TYPE_99,ลดราคา
ACTIVITY_NEWBIE_TRIAL_ACTIVE_NOT_ENOUGH,การทำงานไม่เพียงพอ
ACTIVITY_NEWBIE_TRIAL_BUY_CONFIRM_ALERT,โปรดยืนยันการซื้อ
ACTIVITY_HOLIDAY_EXCHANGE_NOT_ENOUGH,ครบจำนวนครั้งการแลกสูงสุดแล้ว
ACTIVITY_GOODS_NOT_ENOUGH,วัสดุไม่เพียงพอในการแลกเปลี่ยน
TASK_BUTTON_RECEIVE,รับ
TASK_BUTTON_RECEIVED,รับแล้ว
TASK_BUTTON_GO,ไป
TASK_BUTTON_NOT_OPENING,ใช้งานไม่ได้
TASK_BUTTON_IN_PROGRESS,ดำเนินการ
TASK_PROGRESS_TEXT,สำเร็จ：({cur}/{total})
TASK_SALES_ORIGINAL_PRICE_KEY,ราคาเดิม
WORLD_BOSS_KILLED_MAIL_TITLE,รางวัลฆ่าบอสโลก
WORLD_BOSS_RANK_MAIL_TITLE,รางวัลอันดับบอสโลก
WORLD_BOSS_KILLED_MAIL_CONTENT,ยินดีด้วยที่ทำความเสียหายสุดท้ายต่อ{1}ใน{0}!\nเจ้าได้รับรางวัลต่อไปนี้:
WORLD_BOSS_RANK_MAIL_CONTENT,ยินดีด้วยที่บรรลุอันดับ{2}ใน{0}{1}ท้าดวลบอสโลก!\nเจ้าได้รับรางวัลต่อไปนี้:
TIME_MORNING,เช้า
TIME_NOONING,บ่าย
TIME_EVENING,เย็น
CHAT_IN_CD,ส่งแชทบ่อยเกินไปโปรดลองอีกครั้งภายหลัง
CHAT_MESSAGE_ILLEGAL,ข้อความผิดกฎ
CHAT_MESSAGE_EMPTY,ส่งข้อความเปล่าไม่ได้
WORLD_BOSS_CANT_COMMON_AUTO_FIGHT,เลือกต่อสู้ออโต้ขั้นสูง
WORLD_BOSS_OPEN_TIME,ต่อสู้บอสโลกจะเริ่มเวลา{0}
WORLD_BOSS_DEAD,บอสตอนนี้ถูกกำจัดแล้วมาใหม่ภายหลัง!
WORLD_BOSS__OUT_ACTIVITY_TIME,กิจกรรมจบแล้ว
WORLD_BOSS__DIED,บอสตอนนี้ถูกกำจัดแล้วมาใหม่ภายหลัง!
WORLD_BOSS__KILLED,ยินดีด้วยที่【{0}】ทำการโจมตีครั้งสุดท้ายบอสโลกถูกสังหารแล้ว【{1}】!
WORLD_BOSS__USER_RESURRECT,ทีมถูกฟื้นชีพ
PVP_ENTRANCE_WORLD_BOSS,บอสโลก
PVP_ENTRANCE_AUTO_FIGHT_SETTINGS,ตั้งค่าต่อสู้ออโต้
PVP_ENTRANCE_AREAN,อารีนา
PVP_ENTRANCE_PVE,ผจญภัย
PVP_ENTRANCE_HONOR_ARENA,อารีนาเกียรติยศ
LEVEL_OPEN__WORLD_BOSS,บอสโลกปลดล็อกที่Lv.{0}
LEVEL_OPEN__AREAN,อารีนาปลดล็อกที่Lv.{0}
LEVEL_OPEN__PVE,โหมดผจญภัยปลดล็อกที่Lv.{0}
LEVEL_OPEN__HONOR_ARENA,Lv.{0}ปลดล็อกอารีนาเกียรติยศ
LEVEL_OPEN_FORMAT,ปลดล็อกที่Lv.{0}
ONLINE,ออนไลน์
OFFLINE,ออก
INPUT_EMPTY,โปรดใส่
INPUT_ERROR,ใส่ไม่ถูกต้อง
GUILD_NOT_EXIST,กิลด์ถูกยุบ
GUILD_MEMBER_LEAVE,เจ้าไม่ได้อยู่ในกิลด์
GUILD_MEMBER_NOPOWER,เจ้าไม่ได้รับสิทธิ์
GUILD_CONTRIBUTION_SHORTAGE,การบริจาคกิลด์ไม่เพียงพอ
GUILD_MEMBER_IN,เจ้าอยู่ในกิลด์แล้ว
GUILD_24HOUR,เจ้าไม่สามารถเข้าร่วมกิลด์อื่นภายใน24ชั่วโมงหลังออกหรือถูกไล่ออกจากกิลด์
GUILD_24HOUR_NOT_CREATE,เจ้าไม่สามารถสร้างกิลด์ใหม่ภายใน24ชั่วโมงหลังออกหรือถูกไล่ออกจากกิลด์
GUILD_SEND_MAIL_6HOUR_LIMIT,ระยะเวลาขั้นต่ำในการส่งจดหมายกิลด์คือ6ชั่วโมง
GUILD_MAIL_TITLE,จดหมายกิลด์
GUILD_MAIL_SEND_SUCCESS,จดหมายกิลด์ส่งแล้ว
GUILD_MEMBER_LIMIT,สมาชิกกิลด์ถึงจำนวนจำกัด
GUILD_FIGHT_VALUE_LIMIT,กิลด์นี้ต้องมีCRมากกว่า{0}เพื่อเข้าร่วม!
GUILD_VICE_LEADER_COUNT_LIMIT,จำนวนสูงสุดของผู้ช่วยหัวหน้ากิลด์ถึงขีดจำกัด
GUILD_NAME_EXIST,ชื่อกิลด์ถูกใช้งานแล้ว
GUILD_SIGNED_TODAY,ลงชื่อแล้ววันนี้
GUILD_MEMBER_BE_REMOVED,สมาชิกนี้ไม่ได้อยู่ในกิลด์
GUILD_TITLE_MAIN,กิลด์ของฉัน
GUILD_TITLE_SHOP,คะแนนกิลด์
GUILD_TITLE_SETTING,จัดการกิลด์
GUILD_TITLE_MEMBER,สมาชิกกิลด์
GUILD_TITLE_RANK,อันดับกิลด์
GUILD_TITLE_JOIN,ร่วมกิลด์
GUILD_TITLE_CREATE,สร้างกิลด์
GUILD_MEMBER_MORE,มีสมาชิกคนอื่นในกิลด์คุณ
GUILD_IN_FIGHT,กิลด์ของคุณกำลังเข้าร่วมสมรภูมิกิลด์
GUILD_EXP,กิลด์EXP
GUILD_NAME_CANNOT_EMPTY,โปรดใส่ชื่อกิลด์
GUILD_SIGNIN_TITLE,ลงชื่อ
OFFLINE_DAYS_BEFORE,{0}วัน
OFFLINE_HOURS_BEFORE,{0}ชั่วโมง
OFFLINE_MINUTES_BEFORE,{0}นาที
FUNCTION_NOT_OPEN,เนื้อหานี้ยังไม่เปิดใช้งาน
CONTRIBUTION,บริจาคกิลด์
REWARD_TITLE,รางวัล
GUILD_MEMBER_UNIT,คน
GUILD_RANK,อันดับ{0}
GUILD_ANNOUNCEMENT_DEFAULT,ยังไม่มีประกาศ
INSERT_DB_FAILD,เครือข่ายผิดพลาด
CORE_GET_INFO_FAILD,เครือข่ายผิดพลาด
CORE_USER_HERO_HAVE,เจ้ามีนางฟ้านี้แล้ว
NEED_CREATE_USER,เครือข่ายผิดพลาด
DUNGEON_CD,ดันเจี้ยนกำลังคูลดาวน์
HERO_NOT_IN_BATTLE,นางฟ้ายังไม่ได้ใช้งาน
MAIN_HERO_POSITION_FIRST,คุณไม่สามารถพักหัวหน้าทีมได้
DB_ERROR,เครือข่ายผิดพลาด
HERO_UNHAVE,เจ้าไม่มีนางฟ้านี้
CONFIG_ERROR,เครือข่ายผิดพลาด
GEM_NOT_ENOUGH,พลอยไม่เพียงพอ
ARMOR_UNHAVE,อุปกรณ์ไม่มีอยู่
GEM_ADD_WRONG_PART,ช่องพลอยผิด
SLOT_HAVE_GEM,พลอยอยู่ในช่องแล้ว
GEM_UNHAVE,พลอยไม่มีอยู่
GEM_IS_FREE,พลอยไม่ได้ใส่ในช่อง
ARMOR_SPECIAL_ATTR_UNHAVE,อุปกรณ์ไม่ใช่เครื่องราง
ARMOR_SPECIAL_ATTR_HAVE,อุปกรณ์นี้เป็นเครื่องรางแล้ว
ARMOR_PART_DIFFRENT,ช่องอุปกรณ์ไม่ตรงกัน
ARMOR_CAPACITY_MAX,ถึงขีดจำกัดอุปกรณ์
ARMOR_SPECIAL_CAN_NOT_SELL,เจ้าไม่สามารถขายเครื่องราง
GOODS_CAN_NOT_USE,ไม่สามารถใช้ไอเทม
GOODS_NOT_ENOUGH,{0}ไม่พอ
TASK_BEFORE_NOT_COMPLETE,เจ้ายังทำเควสต์ล่าสุดไม่สำเร็จ
TASK_CONDITION_NOT_ENOUGH,ความต้องการเควสต์ไม่ตรงกัน
TASK_GET_REWARD,ได้รับรางวัลเควสต์ไปแล้ว
TASK_ACTIVE_VALUE_NOT_ENOUGH,การทำงานไม่เพียงพอ
SUMMON_COUNT_ERROR,จำนวนอัญเชิญผิดพลาด
MONEY_NOT_ENOUGH,ทรัพยากรไม่พอ
FAST_FIGHT_BUY_COUNT_MAX,ซื้อต่อสู้ด่วนไม่พอ
BUY_BOSS_FIGHT_COUNT_MAX,ซื้อต่อสู้บอสไม่พอ
ARENA_LEFT_CHALLENGE_COUNT_LIMIT,จำนวนเข่ารวมท้าดวลอารีนาไม่พอ
ARENA_CHALLENGE_TARGET_INFO_INVAILD,ข้อมูลผู้เล่นเป้าหมายอารีนาไม่ถูกต้อง
ARENA_CHALLENGE_TARGET_NOT_IN_LIST,ผู้เล่นที่ถูกท้าดวลไม่อยู่ในรายชื่อ
ARENA_SHOP_GOODS_NOT_EXIST,ไอเทมนี้ไม่อยู่ในร้านค้าอารีนา
HERO_STATE_NOT_FREE,นางฟ้าไม่ว่าง
ALREADY_EXIST_USER,เครือข่ายผิดพลาด
SKILL_HAVE_SAME_ID,สกิลเดียวกันได้ถูกตั้งไว้
HERO_DEBRIS_NOT_ENOUGH,ชิ้นส่วนนางฟ้าไม่พอ
SUMMON_SCORE_NOT_ENOUGH,คะแนนไม่พอ
VIP_LEVEL_NOT_ENOUGH,ปลดล็อกVIP{lv}
HERO_AWAKE_MAX,ถึงการปลุกพลังสูงสุดแล้ว
REJECT_BECAUSE_OF_NEWBIE_GUIDE,ไม่สามารถใช้นางฟ้าคนอื่นได้เมื่อดำเนินการแนะนำ
HONOR_ARENA_POMOTION_TIPS,ท๊อป8
HONOR_ARENA_SHOP_UNLOCK,ปลดล็อคหลังจากได้รับ{0}ในอารีน่ากรอรี่
HONOR_ARENA_POINT_COUNT_DOWN,รอบคัดเลือกเริ่มคูลดาวน์
HONOR_ARENA_SIGN_UP_COUNT_DOWN,เวลาเข้าร่วมคูลดาวน์
HONOR_ARENA_SIGN_UP_CONDITION,เฉพาะผู้เล่นอารีน่าท๊อป100ในเซิร์ฟเวอร์เท่านั้นที่มีสิทธิเข้าร่วมกลอรี่อารีน่า
HONOR_ARENA_SIGN_UP_SUCCESS,เข้าร่วมสำเร็จ
HONOR_ARENA_RANK,อันดับของฉัน：{0}
HONOR_ARENA_POINT,คะแนนของฉัน：{0}
HONOR_ARENA_SEASON,ฤดูกาล{0}
HONOR_ARENA_GROUP,กลุ่ม{0}
HONOR_ARENA_ZONE,ดิวิชั่น{0}
HONOR_ARENA_RANK_TIPS,ท้าดวลคู่แข่งเพื่อเข้าสู่อันดับ
HONOR_ARENA_REFREASH_ENEMY_CHECK,เจ้าแน่ใจไหมที่จะใช้{0}เพชรเพื่อรีเฟรชรายชื่อคู่แข่ง?
HONOR_ARENA_BUY_FIGHT_COUNT_CHECK,เจ้าต้องการใช้{0}เพชรเพื่อซื้อการท้าดวลเพิ่มไหม?ซื้อไปแล้ว{1}/{2}ครั้งในฤดูกาลนี้
HONOR_ARENA_NO_REPORT,ไม่พบการต่อสู้
HONOR_ARENA_SEASON_WINNER,แชมป์ครั้งที่{0}
HONOR_ARENA_TOP_TITLE_FIGHT2,ต่อสู้เพื่อท๊อป4ดิวิชั่น
HONOR_ARENA_TOP_TITLE_FIGHT3,ต่อสู้เพื่อท๊อป2ดิวิชั่น
HONOR_ARENA_TOP_TITLE_FIGHT4,ต่อสู้เพื่อชิงชนะเลิศดิวิชั่น
HONOR_ARENA_TOP_TITLE_FIGHT5,ก่อนรองชนะเลิศ
HONOR_ARENA_TOP_TITLE_FIGHT6,รอบรองชนะเลิศ
HONOR_ARENA_TOP_TITLE_FIGHT7,รอบชิงชนะเลิศ
HONOR_ARENA_NEW_SEASON,ฤดูกาลใหม่
HONOR_ARENA_GUESS_SUCCESS,ผ่านเข้าสู่ท๊อป{0}
HONOR_ARENA_GUESS_FAIL,ล้มเหลวในการชิงท๊อป{0}
HONOR_ARENA_PROMOTION_NOTICE_MAIL_TITLE,ประกาศตารางแข่งอารีนาเกียรติยศ
HONOR_ARENA_STEP_CHANGING,สลับด่านอารีนาเกียรติยศ
HONOR_ARENA_PROMOTION_WINNER_NOTICE_MAIL_CONTENT,ยินดีด้วย!เจ้าผ่านเข้าสู่ท๊อป{0}!เจ้าสามารถไปยังอารีนาเกียรติยศเพื่อรับชมคู่แข่งในรอบต่อไป
HONOR_ARENA_SAME_HERO_GROUP,ทีมเดิม
HONOR_ARENA_PROMOTION_LOSER_NOTICE_MAIL_CONTENT,น่าเสียดายเจ้าแพ้กับการแข่งในอารีนาเกียรติยศ，โดยได้รับอันดับท๊อป{0}
HONOR_ARENA_FINAL_FINISH_MAIL_TITLE,อารีนาเกียรติยศสิ้นสุด
HONOR_ARENA_FINAL_FINISH_MAIL_CONTENT,อารีนาเกียรติยศสิ้นสุดยินดีด้วยกับ{0}ที่ได้รับตำแหน่งแชมป์เปี้ยน!
HONOR_ARENA_FIGHT_COUNT_BUY_TIPS,ไม่เหลือการท้าดวลฟรีแล้วอยากซื้อเพิ่มไหม?
